source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
445,57,Marn Wolde's Grandfather,Jesus,Directed,1,140,Knows
445,443,Marn Wolde's Grandfather,Marn Wolde,Directed,1,140,Knows
445,446,Marn Wolde's Grandfather,Marn Wolde's Grandmother,Directed,1,140,Knows
446,57,Marn Wolde's Grandmother,Jesus,Directed,1,140,Knows
446,443,Marn Wolde's Grandmother,Marn Wolde,Directed,1,140,Knows
446,445,Marn Wolde's Grandmother,Marn Wolde's Grandfather,Directed,1,140,Knows
447,440,Marn Wolde's Mother,Billy Peace,Directed,1,140,Exchange
447,443,Marn Wolde's Mother,Marn Wolde,Directed,1,140,Exchange
58,440,"""[S]inging people""",Billy Peace,Directed,1,141,Exchange
58,443,"""[S]inging people""",Marn Wolde,Directed,1,141,Exchange
440,58,Billy Peace,"""[S]inging people""",Directed,1,141,Exchange
440,59,Billy Peace,"Ed (""[M]ain preacher"")",Directed,1,141,Knows
440,443,Billy Peace,Marn Wolde,Directed,1,141,Exchange
59,440,"Ed (""[M]ain preacher"")",Billy Peace,Directed,1,141,Knows
59,443,"Ed (""[M]ain preacher"")",Marn Wolde,Directed,1,141,Exchange
443,58,Marn Wolde,"""[S]inging people""",Directed,1,141,Exchange
443,440,Marn Wolde,Billy Peace,Directed,1,141,Exchange
443,59,Marn Wolde,"Ed (""[M]ain preacher"")",Directed,1,141,Exchange
443,447,Marn Wolde,Marn Wolde's Mother,Directed,1,141,Knows
447,443,Marn Wolde's Mother,Marn Wolde,Directed,1,141,Knows
58,440,"""[S]inging people""",Billy Peace,Directed,1,142,Exchange
58,60,"""[S]inging people""",God,Directed,1,142,Knows
58,75,"""[S]inging people""",Satan,Directed,1,142,Knows
440,58,Billy Peace,"""[S]inging people""",Directed,1,142,Exchange
440,60,Billy Peace,God,Directed,1,142,Knows
440,443,Billy Peace,Marn Wolde,Directed,1,142,Exchange
440,75,Billy Peace,Satan,Directed,1,142,Knows
60,58,God,"""[S]inging people""",Directed,1,142,Knows
60,440,God,Billy Peace,Directed,1,142,Knows
60,443,God,Marn Wolde,Directed,1,142,Knows
443,58,Marn Wolde,"""[S]inging people""",Directed,1,142,Knows of
443,440,Marn Wolde,Billy Peace,Directed,1,142,Exchange
443,60,Marn Wolde,God,Directed,1,142,Knows
443,75,Marn Wolde,Satan,Directed,1,142,Knows
75,58,Satan,"""[S]inging people""",Directed,1,142,Knows
75,440,Satan,Billy Peace,Directed,1,142,Knows
75,443,Satan,Marn Wolde,Directed,1,142,Knows
58,440,"""[S]inging people""",Billy Peace,Directed,1,143,Exchange
58,60,"""[S]inging people""",God,Directed,1,143,Knows
58,75,"""[S]inging people""",Satan,Directed,1,143,Knows
440,58,Billy Peace,"""[S]inging people""",Directed,1,143,Exchange
440,60,Billy Peace,God,Directed,1,143,Exchange
440,443,Billy Peace,Marn Wolde,Directed,1,143,Exchange
440,75,Billy Peace,Satan,Directed,1,143,Knows
60,58,God,"""[S]inging people""",Directed,1,143,Knows
60,440,God,Billy Peace,Directed,1,143,Exchange
60,443,God,Marn Wolde,Directed,1,143,Knows
443,58,Marn Wolde,"""[S]inging people""",Directed,1,143,Knows of
443,440,Marn Wolde,Billy Peace,Directed,1,143,Exchange
443,60,Marn Wolde,God,Directed,1,143,Knows
443,75,Marn Wolde,Satan,Directed,1,143,Knows
75,58,Satan,"""[S]inging people""",Directed,1,143,Knows
75,440,Satan,Billy Peace,Directed,1,143,Knows
75,443,Satan,Marn Wolde,Directed,1,143,Knows
58,440,"""[S]inging people""",Billy Peace,Directed,1,144,Exchange
58,60,"""[S]inging people""",God,Directed,1,144,Knows
58,75,"""[S]inging people""",Satan,Directed,1,144,Knows
440,58,Billy Peace,"""[S]inging people""",Directed,1,144,Exchange
440,59,Billy Peace,"Ed (""[M]ain preacher"")",Directed,1,144,Knows
440,76,Billy Peace,Ed's Mother,Directed,1,144,Knows
440,60,Billy Peace,God,Directed,1,144,Knows
440,443,Billy Peace,Marn Wolde,Directed,1,144,Exchange
440,75,Billy Peace,Satan,Directed,1,144,Knows
59,440,"Ed (""[M]ain preacher"")",Billy Peace,Directed,1,144,Knows
59,76,"Ed (""[M]ain preacher"")",Ed's Mother,Directed,1,144,Knows
59,443,"Ed (""[M]ain preacher"")",Marn Wolde,Directed,1,144,Knows
76,440,Ed's Mother,Billy Peace,Directed,1,144,Knows
76,59,Ed's Mother,"Ed (""[M]ain preacher"")",Directed,1,144,Knows
76,443,Ed's Mother,Marn Wolde,Directed,1,144,Knows
60,58,God,"""[S]inging people""",Directed,1,144,Knows
60,440,God,Billy Peace,Directed,1,144,Knows
60,443,God,Marn Wolde,Directed,1,144,Knows
443,58,Marn Wolde,"""[S]inging people""",Directed,1,144,Knows of
443,440,Marn Wolde,Billy Peace,Directed,1,144,Exchange
443,59,Marn Wolde,"Ed (""[M]ain preacher"")",Directed,1,144,Knows
443,76,Marn Wolde,Ed's Mother,Directed,1,144,Knows
443,60,Marn Wolde,God,Directed,1,144,Knows
443,75,Marn Wolde,Satan,Directed,1,144,Knows
75,58,Satan,"""[S]inging people""",Directed,1,144,Knows
75,440,Satan,Billy Peace,Directed,1,144,Knows
75,443,Satan,Marn Wolde,Directed,1,144,Knows
77,76,"""[P]eople"" (praying over Ed's mother)",Ed's Mother,Directed,1,145,Knows
77,443,"""[P]eople"" (praying over Ed's mother)",Marn Wolde,Directed,1,145,Exchange
440,76,Billy Peace,Ed's Mother,Directed,1,145,Knows
440,443,Billy Peace,Marn Wolde,Directed,1,145,Exchange
59,76,"Ed (""[M]ain preacher"")",Ed's Mother,Directed,1,145,Knows
76,77,Ed's Mother,"""[P]eople"" (praying over Ed's mother)",Directed,1,145,Knows
76,440,Ed's Mother,Billy Peace,Directed,1,145,Knows
76,59,Ed's Mother,"Ed (""[M]ain preacher"")",Directed,1,145,Knows
76,443,Ed's Mother,Marn Wolde,Directed,1,145,Knows
443,77,Marn Wolde,"""[P]eople"" (praying over Ed's mother)",Directed,1,145,Exchange
443,440,Marn Wolde,Billy Peace,Directed,1,145,Exchange
443,59,Marn Wolde,"Ed (""[M]ain preacher"")",Directed,1,145,Knows of
443,76,Marn Wolde,Ed's Mother,Directed,1,145,Knows
59,76,"Ed (""[M]ain preacher"")",Ed's Mother,Directed,1,146,Knows
76,59,Ed's Mother,"Ed (""[M]ain preacher"")",Directed,1,146,Knows
76,443,Ed's Mother,Marn Wolde,Directed,1,146,Knows
443,59,Marn Wolde,"Ed (""[M]ain preacher"")",Directed,1,146,Knows of
443,76,Marn Wolde,Ed's Mother,Directed,1,146,Knows
443,444,Marn Wolde,Marn Wolde's Father,Directed,1,146,Knows
443,447,Marn Wolde,Marn Wolde's Mother,Directed,1,146,Knows
444,443,Marn Wolde's Father,Marn Wolde,Directed,1,146,Knows
444,447,Marn Wolde's Father,Marn Wolde's Mother,Directed,1,146,Knows
447,443,Marn Wolde's Mother,Marn Wolde,Directed,1,146,Knows
447,444,Marn Wolde's Mother,Marn Wolde's Father,Directed,1,146,Knows
440,443,Billy Peace,Marn Wolde,Directed,1,160,Exchange
,,,,,,,
443,440,Marn Wolde,Billy Peace,Directed,1,160,Exchange
440,442,Billy Peace,Billy Peace's Mother,Directed,1,161,Knows
,,,,,,,
440,448,Billy Peace,Maggie Peace,Directed,1,161,Knows
,,,,,,,
440,443,Billy Peace,Marn Wolde,Directed,1,161,Exchange
,,,,,,,
442,440,Billy Peace's Mother,Billy Peace,Directed,1,161,Knows
,,,,,,,
442,443,Billy Peace's Mother,Marn Wolde,Directed,1,161,Knows of
,,,,,,,
448,440,Maggie Peace,Billy Peace,Directed,1,161,Knows
,,,,,,,
,,,,,,,
,,,,,,,
443,440,Marn Wolde,Billy Peace,Directed,1,161,Exchange
,,,,,,,
443,442,Marn Wolde,Billy Peace's Mother,Directed,1,161,Knows of
,,,,,,,
443,448,Marn Wolde,Maggie Peace,Directed,1,161,Knows of
,,,,,,,
440,449,Billy Peace,Stan's Sister,Directed,1,161,Knows
449,440,Stan's Sister,Billy Peace,Directed,1,161,Knows
443,449,Marn Wolde,Stan's Sister,Directed,1,161,Knows
