source,target,Character 1,Character 2,type,weight,startPage,category
13,45,Rask,Karra,Directed,1,53,Exchange
13,2,Rask,Essun,Directed,1,54,Exchange
2,13,Essun,Rask,Directed,1,54,Exchange
45,13,Karra,Rask,Directed,1,54,Exchange
13,45,Rask,Karra,Directed,1,54,Exchange
13,2,Rask,Essun,Directed,1,55,Exchange
39,45,Tirimo's guards,Karra,Directed,1,55,Exchange
45,39,Karra,Tirimo's guards,Directed,1,55,Exchange
2,13,Essun,Rask,Directed,1,55,Exchange
2,13,Essun,Rask,Directed,1,56,Exchange
13,45,Rask,Karra,Directed,1,56,Exchange
45,13,Karra,Rask,Directed,1,56,Exchange
2,45,Essun,Karra,Directed,1,56,Exchange
45,2,Karra,Essun,Directed,1,56,Exchange
13,2,Rask,Essun,Directed,1,56,Exchange
39,45,Tirimo's guards,Karra,Directed,1,56,Exchange
45,39,Karra,Tirimo's guards,Directed,1,56,Exchange
2,13,Essun,Rask,Directed,1,57,Exchange
13,2,Rask,Essun,Directed,1,57,Exchange
45,39,Karra,Tirimo's guards,Directed,1,58,Exchange
39,45,Tirimo's guards,Karra,Directed,1,58,Exchange
49,50,Syenite,Feldspar,Directed,1,61,Exchange
50,49,Feldspar,Syenite,Directed,1,61,Exchange
51,50,Allia's quartent governor,Feldspar,Directed,1,62,Exchange
50,49,Feldspar,Syenite,Directed,1,62,Exchange
49,50,Syenite,Feldspar,Directed,1,62,Exchange
50,51,Feldspar,Allia's quartent governor,Directed,1,62,Exchange
50,49,Feldspar,Syenite,Directed,1,63,Exchange
49,50,Syenite,Feldspar,Directed,1,63,Exchange
49,50,Syenite,Feldspar,Directed,1,64,Exchange
50,49,Feldspar,Syenite,Directed,1,64,Exchange
49,50,Syenite,Feldspar,Directed,1,65,Exchange
50,49,Feldspar,Syenite,Directed,1,65,Exchange
55,56,"""young junior"" (singing in the Fulcrum)","""audience"" (on the young junior)",Directed,1,65,Exchange
56,55,"""audience"" (on the young junior)","""young junior"" (singing in the Fulcrum)",Directed,1,65,Exchange
56,55,"""audience"" (on the young junior)","""young junior"" (singing in the Fulcrum)",Directed,1,66,Exchange
